State,Season,Year Month,Age Category,Sex,Race,Monthly Rate,Rate Type
COVID-NET,2021-22,202201.0,All,All,"AI/AN, non-Hispanic",181,Age adjusted Rate
COVID-NET,2021-22,202202.0,All,All,"AI/AN, non-Hispanic",82.4,Age adjusted Rate
COVID-NET,2021-22,202203.0,All,All,"AI/AN, non-Hispanic",25.8,Age adjusted Rate
COVID-NET,2021-22,202205.0,All,All,"AI/AN, non-Hispanic",28.2,Age adjusted Rate
COVID-NET,2021-22,202112.0,All,All,"AI/AN, non-Hispanic",130,Age adjusted Rate
COVID-NET,2021-22,202204.0,All,All,"AI/AN, non-Hispanic",19.4,Age adjusted Rate
COVID-NET,2021-22,202209.0,All,All,"AI/AN, non-Hispanic",32.6,Age adjusted Rate
COVID-NET,2021-22,202207.0,All,All,"AI/AN, non-Hispanic",60,Age adjusted Rate
COVID-NET,2021-22,202111.0,All,All,"AI/AN, non-Hispanic",146.5,Age adjusted Rate
COVID-NET,2021-22,202206.0,All,All,"AI/AN, non-Hispanic",50.6,Age adjusted Rate
COVID-NET,2021-22,202110.0,All,All,"AI/AN, non-Hispanic",127.5,Age adjusted Rate
COVID-NET,2021-22,202208.0,All,All,"AI/AN, non-Hispanic",54.1,Age adjusted Rate
COVID-NET,2021-22,202202.0,All,All,"A/PI, non-Hispanic",22.2,Age adjusted Rate
COVID-NET,2021-22,202204.0,All,All,"A/PI, non-Hispanic",8.2,Age adjusted Rate
COVID-NET,2021-22,202209.0,All,All,"A/PI, non-Hispanic",16.4,Age adjusted Rate
COVID-NET,2021-22,202206.0,All,All,"A/PI, non-Hispanic",25,Age adjusted Rate
COVID-NET,2021-22,202110.0,All,All,"A/PI, non-Hispanic",11.4,Age adjusted Rate
COVID-NET,2021-22,202205.0,All,All,"A/PI, non-Hispanic",19.4,Age adjusted Rate
COVID-NET,2021-22,202111.0,All,All,"A/PI, non-Hispanic",15.1,Age adjusted Rate
COVID-NET,2021-22,202208.0,All,All,"A/PI, non-Hispanic",23.9,Age adjusted Rate
COVID-NET,2021-22,202201.0,All,All,"A/PI, non-Hispanic",69,Age adjusted Rate
COVID-NET,2021-22,202203.0,All,All,"A/PI, non-Hispanic",7.9,Age adjusted Rate
COVID-NET,2021-22,202112.0,All,All,"A/PI, non-Hispanic",25.6,Age adjusted Rate
COVID-NET,2021-22,202207.0,All,All,"A/PI, non-Hispanic",32.8,Age adjusted Rate
COVID-NET,2021-22,202204.0,All,All,"White, non-Hispanic",15.3,Age adjusted Rate
COVID-NET,2021-22,202110.0,All,All,"White, non-Hispanic",33.8,Age adjusted Rate
COVID-NET,2021-22,202206.0,All,All,"White, non-Hispanic",29.4,Age adjusted Rate
COVID-NET,2021-22,202201.0,All,All,"White, non-Hispanic",96,Age adjusted Rate
COVID-NET,2021-22,202205.0,All,All,"White, non-Hispanic",30.6,Age adjusted Rate
COVID-NET,2021-22,202203.0,All,All,"White, non-Hispanic",11.9,Age adjusted Rate
COVID-NET,2021-22,202112.0,All,All,"White, non-Hispanic",60,Age adjusted Rate
COVID-NET,2021-22,202208.0,All,All,"White, non-Hispanic",34.5,Age adjusted Rate
COVID-NET,2021-22,202202.0,All,All,"White, non-Hispanic",32.5,Age adjusted Rate
COVID-NET,2021-22,202111.0,All,All,"White, non-Hispanic",40.6,Age adjusted Rate
COVID-NET,2021-22,202209.0,All,All,"White, non-Hispanic",26.8,Age adjusted Rate
COVID-NET,2021-22,202207.0,All,All,"White, non-Hispanic",34.7,Age adjusted Rate
OR,2024-25,202507.0,0-17 years (Children),All,Hispanic,3.8,Observed
OR,2024-25,202410.0,0-17 years (Children),All,Hispanic,2.6,Observed
OR,2024-25,202411.0,0-17 years (Children),All,Hispanic,2.6,Observed
OR,2024-25,202503.0,0-17 years (Children),All,Hispanic,1.3,Observed
OR,2024-25,202502.0,0-17 years (Children),All,Hispanic,1.3,Observed
OR,2024-25,202504.0,0-17 years (Children),All,Hispanic,1.3,Observed
OR,2024-25,202412.0,0-17 years (Children),All,Hispanic,1.3,Observed
OR,2024-25,202506.0,0-17 years (Children),All,Hispanic,0,Observed
OR,2024-25,202508.0,0-17 years (Children),All,Hispanic,6.4,Observed
OR,2024-25,202501.0,0-17 years (Children),All,Hispanic,0,Observed
OR,2024-25,202509.0,0-17 years (Children),All,Hispanic,2.6,Observed
OR,2024-25,202505.0,0-17 years (Children),All,Hispanic,1.3,Observed
MI,2024-25,202507.0,12-17 years,All,All,0,Observed
MI,2024-25,202410.0,12-17 years,All,All,2.2,Observed
MI,2024-25,202411.0,12-17 years,All,All,2.2,Observed
MI,2024-25,202503.0,12-17 years,All,All,1.1,Observed
MI,2024-25,202502.0,12-17 years,All,All,0,Observed
MI,2024-25,202504.0,12-17 years,All,All,2.2,Observed
MI,2024-25,202412.0,12-17 years,All,All,0,Observed
MI,2024-25,202506.0,12-17 years,All,All,0,Observed
MI,2024-25,202508.0,12-17 years,All,All,0,Observed
MI,2024-25,202501.0,12-17 years,All,All,1.1,Observed
MI,2024-25,202509.0,12-17 years,All,All,2.2,Observed
MI,2024-25,202505.0,12-17 years,All,All,0,Observed
TN,2024-25,202507.0,12-17 years,All,All,0,Observed
TN,2024-25,202410.0,12-17 years,All,All,1.3,Observed
TN,2024-25,202411.0,12-17 years,All,All,0.7,Observed
TN,2024-25,202503.0,12-17 years,All,All,0.7,Observed
TN,2024-25,202502.0,12-17 years,All,All,0,Observed
TN,2024-25,202504.0,12-17 years,All,All,0,Observed
TN,2024-25,202412.0,12-17 years,All,All,1.3,Observed
TN,2024-25,202506.0,12-17 years,All,All,0,Observed
TN,2024-25,202508.0,12-17 years,All,All,0,Observed
TN,2024-25,202501.0,12-17 years,All,All,1.3,Observed
TN,2024-25,202509.0,12-17 years,All,All,1.3,Observed
TN,2024-25,202505.0,12-17 years,All,All,0.7,Observed
CA,2024-25,202507.0,1-4 years,All,All,0.7,Observed
CA,2024-25,202410.0,1-4 years,All,All,1.4,Observed
CA,2024-25,202411.0,1-4 years,All,All,0,Observed
CA,2024-25,202503.0,1-4 years,All,All,0.7,Observed
CA,2024-25,202502.0,1-4 years,All,All,0,Observed
CA,2024-25,202504.0,1-4 years,All,All,0.7,Observed
CA,2024-25,202412.0,1-4 years,All,All,1.4,Observed
CA,2024-25,202506.0,1-4 years,All,All,0,Observed
CA,2024-25,202508.0,1-4 years,All,All,5,Observed
CA,2024-25,202501.0,1-4 years,All,All,1.4,Observed
CA,2024-25,202509.0,1-4 years,All,All,2.8,Observed
CA,2024-25,202505.0,1-4 years,All,All,1.4,Observed
NY,2024-25,202507.0,1-<2 years,All,All,4.7,Observed
NY,2024-25,202410.0,1-<2 years,All,All,18.6,Observed
NY,2024-25,202411.0,1-<2 years,All,All,4.7,Observed
NY,2024-25,202503.0,1-<2 years,All,All,14,Observed
NY,2024-25,202502.0,1-<2 years,All,All,0,Observed
NY,2024-25,202504.0,1-<2 years,All,All,9.3,Observed
NY,2024-25,202412.0,1-<2 years,All,All,9.3,Observed
NY,2024-25,202506.0,1-<2 years,All,All,0,Observed
NY,2024-25,202508.0,1-<2 years,All,All,4.7,Observed
NY,2024-25,202501.0,1-<2 years,All,All,4.7,Observed
NY,2024-25,202509.0,1-<2 years,All,All,9.3,Observed
NY,2024-25,202505.0,1-<2 years,All,All,18.6,Observed
MI,2024-25,202507.0,5-17 years,All,All,0,Observed
MI,2024-25,202410.0,5-17 years,All,All,1.1,Observed
MI,2024-25,202411.0,5-17 years,All,All,1.1,Observed
MI,2024-25,202503.0,5-17 years,All,All,1.1,Observed
MI,2024-25,202502.0,5-17 years,All,All,0,Observed
MI,2024-25,202504.0,5-17 years,All,All,1.6,Observed
MI,2024-25,202412.0,5-17 years,All,All,0.5,Observed
MI,2024-25,202506.0,5-17 years,All,All,0,Observed
MI,2024-25,202508.0,5-17 years,All,All,0.5,Observed
MI,2024-25,202501.0,5-17 years,All,All,0.5,Observed
MI,2024-25,202509.0,5-17 years,All,All,1.1,Observed
MI,2024-25,202505.0,5-17 years,All,All,0,Observed
NM,2024-25,202507.0,2-4 years,All,All,0,Observed
NM,2024-25,202410.0,2-4 years,All,All,5.3,Observed
NM,2024-25,202411.0,2-4 years,All,All,2.6,Observed
NM,2024-25,202503.0,2-4 years,All,All,5.3,Observed
NM,2024-25,202502.0,2-4 years,All,All,0,Observed
NM,2024-25,202504.0,2-4 years,All,All,0,Observed
NM,2024-25,202412.0,2-4 years,All,All,5.3,Observed
NM,2024-25,202506.0,2-4 years,All,All,2.6,Observed
NM,2024-25,202508.0,2-4 years,All,All,0,Observed
NM,2024-25,202501.0,2-4 years,All,All,10.5,Observed
NM,2024-25,202509.0,2-4 years,All,All,2.6,Observed
NM,2024-25,202505.0,2-4 years,All,All,0,Observed
CT,2024-25,202507.0,0-<6 months,All,All,0,Observed
CT,2024-25,202410.0,0-<6 months,All,All,35,Observed
CT,2024-25,202411.0,0-<6 months,All,All,0,Observed
CT,2024-25,202503.0,0-<6 months,All,All,0,Observed
CT,2024-25,202502.0,0-<6 months,All,All,35,Observed
CT,2024-25,202504.0,0-<6 months,All,All,0,Observed
CT,2024-25,202412.0,0-<6 months,All,All,0,Observed
CT,2024-25,202506.0,0-<6 months,All,All,0,Observed
CT,2024-25,202508.0,0-<6 months,All,All,35,Observed
CT,2024-25,202501.0,0-<6 months,All,All,0,Observed
CT,2024-25,202509.0,0-<6 months,All,All,35,Observed
CT,2024-25,202505.0,0-<6 months,All,All,0,Observed
OR,2024-25,202507.0,0-<6 months,All,All,47.6,Observed
OR,2024-25,202410.0,0-<6 months,All,All,23.8,Observed
OR,2024-25,202411.0,0-<6 months,All,All,11.9,Observed
OR,2024-25,202503.0,0-<6 months,All,All,0,Observed
OR,2024-25,202502.0,0-<6 months,All,All,23.8,Observed
OR,2024-25,202504.0,0-<6 months,All,All,23.8,Observed
OR,2024-25,202412.0,0-<6 months,All,All,0,Observed
OR,2024-25,202506.0,0-<6 months,All,All,0,Observed
OR,2024-25,202508.0,0-<6 months,All,All,23.8,Observed
OR,2024-25,202501.0,0-<6 months,All,All,0,Observed
OR,2024-25,202509.0,0-<6 months,All,All,11.9,Observed
OR,2024-25,202505.0,0-<6 months,All,All,11.9,Observed
NM,2024-25,202507.0,0-17 years (Children),All,"AI/AN, non-Hispanic",0,Observed
NM,2024-25,202410.0,0-17 years (Children),All,"AI/AN, non-Hispanic",15.4,Observed
NM,2024-25,202411.0,0-17 years (Children),All,"AI/AN, non-Hispanic",0,Observed
NM,2024-25,202503.0,0-17 years (Children),All,"AI/AN, non-Hispanic",0,Observed
NM,2024-25,202502.0,0-17 years (Children),All,"AI/AN, non-Hispanic",0,Observed
NM,2024-25,202504.0,0-17 years (Children),All,"AI/AN, non-Hispanic",0,Observed
NM,2024-25,202412.0,0-17 years (Children),All,"AI/AN, non-Hispanic",0,Observed
NM,2024-25,202506.0,0-17 years (Children),All,"AI/AN, non-Hispanic",0,Observed
NM,2024-25,202508.0,0-17 years (Children),All,"AI/AN, non-Hispanic",15.4,Observed
NM,2024-25,202501.0,0-17 years (Children),All,"AI/AN, non-Hispanic",35.9,Observed
NM,2024-25,202509.0,0-17 years (Children),All,"AI/AN, non-Hispanic",5.1,Observed
NM,2024-25,202505.0,0-17 years (Children),All,"AI/AN, non-Hispanic",10.3,Observed
NM,2019-20,202008.0,6mo-<12 months,All,All,0,Observed
NM,2019-20,202004.0,6mo-<12 months,All,All,0,Observed
NM,2019-20,202007.0,6mo-<12 months,All,All,0,Observed
NM,2019-20,202005.0,6mo-<12 months,All,All,0,Observed
NM,2019-20,202006.0,6mo-<12 months,All,All,14.9,Observed
NM,2019-20,202003.0,6mo-<12 months,All,All,0,Observed
MN,2019-20,202008.0,5-11 years,All,All,1.1,Observed
MN,2019-20,202004.0,5-11 years,All,All,0,Observed
MN,2019-20,202007.0,5-11 years,All,All,0.7,Observed
MN,2019-20,202005.0,5-11 years,All,All,0.7,Observed
MN,2019-20,202006.0,5-11 years,All,All,1.4,Observed
MN,2019-20,202003.0,5-11 years,All,All,0,Observed
UT,2019-20,202008.0,1-4 years,All,All,0,Observed
UT,2019-20,202004.0,1-4 years,All,All,0,Observed
UT,2019-20,202007.0,1-4 years,All,All,3.1,Observed
UT,2019-20,202005.0,1-4 years,All,All,0,Observed
UT,2019-20,202006.0,1-4 years,All,All,0,Observed
UT,2019-20,202003.0,1-4 years,All,All,0,Observed
GA,2019-20,202008.0,1-4 years,All,All,4.3,Observed
GA,2019-20,202004.0,1-4 years,All,All,0,Observed
GA,2019-20,202007.0,1-4 years,All,All,1.9,Observed
GA,2019-20,202005.0,1-4 years,All,All,1,Observed
GA,2019-20,202006.0,1-4 years,All,All,1.9,Observed
GA,2019-20,202003.0,1-4 years,All,All,0,Observed
NM,2019-20,202008.0,1-<2 years,All,All,0,Observed
NM,2019-20,202004.0,1-<2 years,All,All,7.3,Observed
NM,2019-20,202007.0,1-<2 years,All,All,0,Observed
NM,2019-20,202005.0,1-<2 years,All,All,0,Observed
NM,2019-20,202006.0,1-<2 years,All,All,0,Observed
NM,2019-20,202003.0,1-<2 years,All,All,0,Observed
UT,2019-20,202008.0,All,All,"AI/AN, non-Hispanic",33.7,Observed
UT,2019-20,202004.0,All,All,"AI/AN, non-Hispanic",22.4,Observed
UT,2019-20,202007.0,All,All,"AI/AN, non-Hispanic",33.7,Observed
UT,2019-20,202005.0,All,All,"AI/AN, non-Hispanic",44.9,Observed
UT,2019-20,202006.0,All,All,"AI/AN, non-Hispanic",33.7,Observed
UT,2019-20,202003.0,All,All,"AI/AN, non-Hispanic",0,Observed
GA,2019-20,202008.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",53.2,Observed
GA,2019-20,202004.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",159.6,Observed
GA,2019-20,202007.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",266,Observed
GA,2019-20,202005.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",159.6,Observed
GA,2019-20,202006.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",53.2,Observed
GA,2019-20,202003.0,≥18 years (Adults),All,"AI/AN, non-Hispanic",106.4,Observed
OR,2019-20,202008.0,0-17 years (Children),All,"White, non-Hispanic",0.4,Observed
OR,2019-20,202004.0,0-17 years (Children),All,"White, non-Hispanic",0.4,Observed
OR,2019-20,202007.0,0-17 years (Children),All,"White, non-Hispanic",0.9,Observed
OR,2019-20,202005.0,0-17 years (Children),All,"White, non-Hispanic",0,Observed
OR,2019-20,202006.0,0-17 years (Children),All,"White, non-Hispanic",0,Observed
OR,2019-20,202003.0,0-17 years (Children),All,"White, non-Hispanic",0,Observed
NM,2019-20,202008.0,0-17 years (Children),All,"White, non-Hispanic",3.1,Observed
NM,2019-20,202004.0,0-17 years (Children),All,"White, non-Hispanic",0,Observed
NM,2019-20,202007.0,0-17 years (Children),All,"White, non-Hispanic",0,Observed
NM,2019-20,202005.0,0-17 years (Children),All,"White, non-Hispanic",0,Observed
NM,2019-20,202006.0,0-17 years (Children),All,"White, non-Hispanic",1.5,Observed
NM,2019-20,202003.0,0-17 years (Children),All,"White, non-Hispanic",0,Observed
CT,2019-20,202008.0,0-17 years (Children),Male,All,0,Observed
CT,2019-20,202004.0,0-17 years (Children),Male,All,3,Observed
CT,2019-20,202007.0,0-17 years (Children),Male,All,0,Observed
CT,2019-20,202005.0,0-17 years (Children),Male,All,2,Observed
CT,2019-20,202006.0,0-17 years (Children),Male,All,0,Observed
CT,2019-20,202003.0,0-17 years (Children),Male,All,1,Observed
NC,2024-25,202507.0,≥75 years,All,All,15,Observed
NC,2024-25,202410.0,≥75 years,All,All,63.6,Observed
NC,2024-25,202411.0,≥75 years,All,All,34.7,Observed
NC,2024-25,202503.0,≥75 years,All,All,77.5,Observed
NC,2024-25,202502.0,≥75 years,All,All,62.5,Observed
NC,2024-25,202504.0,≥75 years,All,All,38.2,Observed
NC,2024-25,202412.0,≥75 years,All,All,61.3,Observed
NC,2024-25,202506.0,≥75 years,All,All,13.9,Observed
NC,2024-25,202508.0,≥75 years,All,All,65.9,Observed
NC,2024-25,202501.0,≥75 years,All,All,77.5,Observed
NC,2024-25,202509.0,≥75 years,All,All,105.3,Observed
NC,2024-25,202505.0,≥75 years,All,All,27.8,Observed
NC,2024-25,202507.0,50-64 years,All,All,2.7,Observed
NC,2024-25,202410.0,50-64 years,All,All,11.7,Observed
NC,2024-25,202411.0,50-64 years,All,All,8,Observed
NC,2024-25,202503.0,50-64 years,All,All,17.5,Observed
NC,2024-25,202502.0,50-64 years,All,All,12.2,Observed
NC,2024-25,202504.0,50-64 years,All,All,9,Observed
NC,2024-25,202412.0,50-64 years,All,All,7.4,Observed
NC,2024-25,202506.0,50-64 years,All,All,2.1,Observed
NC,2024-25,202508.0,50-64 years,All,All,11.7,Observed
NC,2024-25,202501.0,50-64 years,All,All,17,Observed
NC,2024-25,202509.0,50-64 years,All,All,18,Observed
NC,2024-25,202505.0,50-64 years,All,All,4.2,Observed
NC,2024-25,202507.0,All,All,"Black, non-Hispanic",3.5,Observed
NC,2024-25,202410.0,All,All,"Black, non-Hispanic",16.4,Observed
NC,2024-25,202411.0,All,All,"Black, non-Hispanic",5.3,Observed
NC,2024-25,202503.0,All,All,"Black, non-Hispanic",17.3,Observed
NC,2024-25,202502.0,All,All,"Black, non-Hispanic",15.9,Observed
NC,2024-25,202504.0,All,All,"Black, non-Hispanic",11.5,Observed
NC,2024-25,202412.0,All,All,"Black, non-Hispanic",15.1,Observed
NC,2024-25,202506.0,All,All,"Black, non-Hispanic",4.9,Observed
NC,2024-25,202508.0,All,All,"Black, non-Hispanic",17.7,Observed
NC,2024-25,202501.0,All,All,"Black, non-Hispanic",23.5,Observed
NC,2024-25,202509.0,All,All,"Black, non-Hispanic",35,Observed
NC,2024-25,202505.0,All,All,"Black, non-Hispanic",8.9,Observed
NC,2024-25,202507.0,≥18 years (Adults),All,"Black, non-Hispanic",15.6,Observed
NC,2024-25,202410.0,≥18 years (Adults),All,"Black, non-Hispanic",66.4,Observed
NC,2024-25,202411.0,≥18 years (Adults),All,"Black, non-Hispanic",21.5,Observed
NC,2024-25,202503.0,≥18 years (Adults),All,"Black, non-Hispanic",72.3,Observed
NC,2024-25,202502.0,≥18 years (Adults),All,"Black, non-Hispanic",60.6,Observed
NC,2024-25,202504.0,≥18 years (Adults),All,"Black, non-Hispanic",48.9,Observed
NC,2024-25,202412.0,≥18 years (Adults),All,"Black, non-Hispanic",64.5,Observed
NC,2024-25,202506.0,≥18 years (Adults),All,"Black, non-Hispanic",21.5,Observed
NC,2024-25,202508.0,≥18 years (Adults),All,"Black, non-Hispanic",74.3,Observed
NC,2024-25,202501.0,≥18 years (Adults),All,"Black, non-Hispanic",99.7,Observed
NC,2024-25,202509.0,≥18 years (Adults),All,"Black, non-Hispanic",144.6,Observed
NC,2024-25,202505.0,≥18 years (Adults),All,"Black, non-Hispanic",39.1,Observed
NC,2024-25,202507.0,All,All,"White, non-Hispanic",4.1,Observed
NC,2024-25,202410.0,All,All,"White, non-Hispanic",14.2,Observed
NC,2024-25,202411.0,All,All,"White, non-Hispanic",8.6,Observed
NC,2024-25,202503.0,All,All,"White, non-Hispanic",16.2,Observed
NC,2024-25,202502.0,All,All,"White, non-Hispanic",15.5,Observed
NC,2024-25,202504.0,All,All,"White, non-Hispanic",7.8,Observed
NC,2024-25,202412.0,All,All,"White, non-Hispanic",11.6,Observed
NC,2024-25,202506.0,All,All,"White, non-Hispanic",3.7,Observed
NC,2024-25,202508.0,All,All,"White, non-Hispanic",12.5,Observed
NC,2024-25,202501.0,All,All,"White, non-Hispanic",16.1,Observed
NC,2024-25,202509.0,All,All,"White, non-Hispanic",18.9,Observed
NC,2024-25,202505.0,All,All,"White, non-Hispanic",3.9,Observed
NC,2024-25,202507.0,≥18 years (Adults),All,"White, non-Hispanic",24.4,Observed
